"site","plot","stab.com","stab.pop","asyn","SAE","CPE.env","CPE.int","richness","shannon","inv.simpson","evenness","CPE.env.LB","CPE.env.UB","CPE.int.LB","CPE.int.UB"
"SGS","SGS_UNUN_5A_16",1.8161653293771,1.16001902314405,1.56563409146055,1.56002135082234,0.955075219841904,1.05250638895806,2.71428571428571,0.741030289722082,1.41636608355109,0.321825365749468,0.883874459496981,1.02691449651951,0.977294634612716,1.13545364320135
"SGS","SGS_UNUN_5A_17",2.50559090781349,1.06057892024313,2.36247473902188,1.87463305158481,0.971276174455849,1.30920264433942,2.57142857142857,0.881065266376699,1.62358043444371,0.382641783384019,0.816523636784876,1.17196051959761,1.07553096093304,1.54342517920285
"SGS","SGS_UNUN_5A_18",2.01958784643377,1.08413152386366,1.86286239444113,1.66203208668027,0.99001235773491,1.13417969536011,2.42857142857143,0.737373415195405,1.41267730907553,0.307508598711604,0.918513585065779,1.07171857886331,1.04582901433318,1.22032339597798
"SGS","SGS_UNUN_5A_2",1.79829086843353,1.09225883080055,1.64639627323086,1.64623257701332,0.971400808800638,1.03207647520224,3.14285714285714,0.94769164623561,1.62543504807343,0.411577252505934,0.899655173560874,1.06231093972401,0.941438092558035,1.11164786650919
"SGS","SGS_UNUN_5A_20",1.85092231120331,1.16017612883508,1.59538044715831,1.54991280183165,1.00287316704688,1.02836281189252,2.78571428571429,0.74062982155215,1.45612598571728,0.356167656895922,0.92510304134736,1.11049068786611,0.926920009185052,1.1127042129101
"SGS","SGS_UNUN_5A_3",2.05915431263367,1.35622937057078,1.51829355514331,1.45569180384934,0.996469193596188,1.04830492599526,2.64285714285714,0.648494761749858,1.36790876408286,0.311860058939664,0.9356378411195,1.07049582063325,0.974351977604665,1.11475270409137
"SGS","SGS_UNUN_5A_4",2.33062944225504,1.5218189480137,1.53147616232339,1.55374316633934,0.950506181791582,1.03853781749416,2.42857142857143,0.59222994371753,1.32274794150178,0.284802400955743,0.871855287791982,1.02431275348112,0.962273542200084,1.13071043352355
"SGS","SGS_UNUN_5A_5",1.7356445480629,1.16565723512796,1.48898363580471,1.54074993926156,0.95098054797833,1.02083329510379,2.28571428571429,0.672029154034227,1.4779140929931,0.375066612218747,0.843672843662577,1.09564960475555,0.882066884433821,1.14548150842409
"SGS","SGS_UNUN_5A_6",1.81624097076644,1.354377074182,1.34101573733696,1.35071016302906,0.979804028145383,1.01395823759807,2.42857142857143,0.56597533337644,1.30503174630526,0.29085378564432,0.927009051631871,1.02401543191101,0.969538930073148,1.07100910374984
"SGS","SGS_UNUN_5A_7",1.95074139547855,1.48526968885066,1.31339204598464,1.26437334740458,0.98907679709632,1.05058133485566,2.21428571428571,0.397573125463084,1.17894349158389,0.20431217014624,0.955289933047557,1.02679872868585,1.01166322744784,1.0874031196138
"SGS","SGS_UNUN_5A_8",2.05004511023734,1.31035933322912,1.56449079138118,1.64491001986324,0.971566537558436,0.982423187406411,2.21428571428571,0.636085529543356,1.36118915768861,0.305892479684476,0.867124740410207,1.09469875434686,0.868847844594517,1.09687975188363
"SGS","SGS_UNUN_5A_9",1.87383446474194,1.11985367608334,1.67328509497386,1.51529952954124,0.99995284887927,1.10576626167345,2.64285714285714,0.685062161846416,1.37138121479898,0.297518716650611,0.942543415317624,1.06675094069795,1.0351949019193,1.17157508612397
"SGS","SGS_UNUN_5B_1",1.49828468991718,0.965483617973588,1.55184889937528,1.5825861507232,0.986532475121783,1.00039114114762,2.92857142857143,0.918769523700049,1.82303975391898,0.441834745187325,0.867568726221636,1.17474769520137,0.834715676366723,1.13029534611074
"SGS","SGS_UNUN_5B_10",2.11021431168644,1.11951426599892,1.88493740167174,1.67963123338671,0.991556952909566,1.13862043158248,2.35714285714286,0.757271076942499,1.53421999046891,0.364170409104529,0.85948806510594,1.17271940034754,0.957058385998636,1.30572970242716
"SGS","SGS_UNUN_5B_11",2.90647831501212,1.82393737506239,1.59351870012133,1.71430644941823,0.953315894448631,0.978297109229844,2.71428571428571,0.618178806328254,1.36164386910656,0.281345299294666,0.861733455173552,1.07184130198487,0.867237838134634,1.07868873041915
"SGS","SGS_UNUN_5B_12",2.04255717973976,0.909176306112752,2.24660185929487,1.79340646423688,1.03961013764847,1.21085131520121,2.71428571428571,0.99290908620516,1.79765917936322,0.510254333524696,0.915745182580897,1.17550348544124,1.06567374113285,1.36798075071905
"SGS","SGS_UNUN_5B_13",2.198461402964,1.11892365215921,1.96480018875424,1.89555382025721,0.953830215349124,1.09567917125001,2.85714285714286,0.979596811194035,1.92430118157773,0.471086487193426,0.79900520109706,1.14590492280503,0.904685764245048,1.2973340315011
"SGS","SGS_UNUN_5B_15",1.89526283167033,1.07375438581802,1.76508041010371,1.65959767814055,0.967009150380141,1.10560719634957,2.64285714285714,0.832613065737095,1.70217079920849,0.427878474317689,0.848949705052056,1.1291286911793,0.942255468227729,1.25279601949597
"SGS","SGS_UNUN_5B_17",2.1466417425407,1.28565536160446,1.66968676571438,1.84233182765684,1.01548903082494,0.900892607962017,2.42857142857143,0.74332993004606,1.49449166789234,0.414860332992302,0.870474541972374,1.24572545417739,0.728698040495042,1.04117118184221
"SGS","SGS_UNUN_5B_18",2.35491100162242,1.08621317767557,2.16800076635213,1.83525933359703,0.973745599373934,1.22345931520665,3,0.928041491611064,1.79202870001896,0.446293619228826,0.822572333917481,1.19668422860211,0.987149287658501,1.43611194683918
