"site","plot","stab.comm","stab.pop","asynchrony","compensatory","statistical","richness","shannon","inv.simpson","evenness"
"SEV","SEV_G_5_E_1",1.20819801830206,1.02515757091797,1.17854859835858,1.01326835300198,1.16311596515072,2.92307692307692,0.306095067946356,1.13452437882395,0.132935398946904
"SEV","SEV_G_5_E_3",1.09792329443248,0.933954304793617,1.17556425276619,1.01537493325818,1.15776371295083,3.23076923076923,0.307677602310228,1.1434962706483,0.119954649948617
"SEV","SEV_G_5_N_1",1.31059687851969,1.07875718294927,1.2149136981286,0.968260568477998,1.25473838105203,4.92307692307692,0.460053432690613,1.2317068047625,0.165929201471673
"SEV","SEV_G_5_N_3",1.57784888571353,1.27258861580991,1.23987348787444,0.988213249895071,1.25466187384766,4.15384615384615,0.403410731612541,1.18616877358383,0.152861677950495
"SEV","SEV_G_5_S_1",1.02557251397598,0.672269142851945,1.52553858061256,0.969667616003817,1.57325928538233,3.53846153846154,1.09959996084613,2.31715970714436,0.442511577221599
"SEV","SEV_G_5_S_3",1.22755162306558,1.06206213091201,1.15581903104996,1.00764064270283,1.14705479519928,4.61538461538461,0.292255659786829,1.10368371135574,0.107921064265307
"SEV","SEV_G_5_W_1",1.35429652586876,1.25054601123445,1.08296417221138,1.00056377169054,1.082353971683,3,0.151773041213616,1.04906624881846,0.0591719445735264
"SEV","SEV_G_5_W_3",1.05737629659864,0.848841324307209,1.24567014625687,0.997259303522519,1.24909353250144,4,0.501019543468841,1.23740077656822,0.195333113307425
"SGS","SGS_UNUN_11_10",1.31517264622955,0.706807204006675,1.86072331857151,0.922648139951834,2.0167203920973,3.21428571428571,1.47131499839585,3.5460521429102,0.707552950590415
"SGS","SGS_UNUN_11_11",1.97816201770333,0.807072009359717,2.45103534103814,1.07232387659985,2.2857229933273,3.21428571428571,1.55188371901948,3.713615878363,0.706292718107536
"SGS","SGS_UNUN_11_12",1.95725994947816,0.805186955527907,2.43081427988971,1.252404954275,1.9409171702749,3,1.31033950527241,3.19481238126032,0.6301401020458
"SGS","SGS_UNUN_11_13",1.49522173067069,0.637310691592298,2.34614254930343,1.10779068140241,2.11785727095423,3.35714285714286,1.694428592634,4.08117806645397,0.66060898539959
"SGS","SGS_UNUN_11_14",1.8960385090421,0.803267832528442,2.36040637040568,1.05283166136744,2.24195990396027,3.28571428571429,1.53292944865805,3.75374812266152,0.737183237870541
"SGS","SGS_UNUN_11_15",1.33259135887891,0.640315379869192,2.08114844774014,0.993547065250665,2.0946651855039,3.14285714285714,1.54487350171808,3.45894212673746,0.602301755870532
"SGS","SGS_UNUN_11_16",1.28605800096936,0.588022166867767,2.18709102042842,1.04804060765481,2.08683805231789,2.71428571428571,1.48121616745889,3.47812069950253,0.674130529367474
"SGS","SGS_UNUN_11_17",1.66660127748021,0.715548606885617,2.32912378200831,1.06351401372766,2.19002641426853,3.42857142857143,1.52873752191478,3.65765960219106,0.615209236147847
"SGS","SGS_UNUN_11_18",1.49780449126429,0.647886814206422,2.31183049017429,1.01350099456431,2.28103425904197,2.92857142857143,1.53469672132173,3.17933278369503,0.640018243803751
"SGS","SGS_UNUN_11_19",1.86741985630537,0.709266773054656,2.63288783184189,1.16374063915517,2.2624352396538,3.64285714285714,1.6911685427249,3.758182868521,0.705272061674025
"SGS","SGS_UNUN_11_20",1.19806623689397,0.568861157703266,2.10607847041459,1.0777725268293,1.95410294657489,2.5,1.51460845638438,3.53881727787128,0.72837270297141
"SGS","SGS_UNUN_11_4",1.96697754697645,0.741535122185669,2.6525750273012,1.17417184376388,2.25910290847906,3.07142857142857,1.58610976376723,3.78887330372664,0.688838718096978
"SGS","SGS_UNUN_11_5",1.28251483680905,0.680278745028446,1.8852784188567,0.939581275653932,2.00650914157966,3.21428571428571,1.5099288098638,3.43644243751181,0.687198216076002
"SGS","SGS_UNUN_11_7",1.54102768619744,0.676922064789692,2.27652157664001,1.11178444885166,2.04762854795404,2.78571428571429,1.42071376594727,3.30010649058819,0.683218901551603
"SGS","SGS_UNUN_11_8",2.189686814609,0.668417296843162,3.27592781478064,1.36371223469097,2.40221340796505,2.85714285714286,1.61139109375661,4.21943427467862,0.774915313298436
"SGS","SGS_UNUN_11_9",1.32865619038999,0.603429516583442,2.20184156372183,0.989653439531369,2.22486122491977,3.28571428571429,1.627009897011,3.89765038750154,0.634324374583836
"SGS","SGS_UNUN_19_1",2.34587338425188,0.744318634992687,3.15170583398725,1.33444153817864,2.36181634325396,2.71428571428571,1.49546530739486,3.04651942344221,0.649472330879339
"SGS","SGS_UNUN_19_10",1.69035754905539,0.706735408685039,2.39178273549431,0.99377370701122,2.40676797808187,3,1.63719766955679,3.9946200213335,0.682764459369471
"SGS","SGS_UNUN_19_11",2.03034142756041,0.66816841383455,3.03866717660072,1.34250174542999,2.26343629492077,2.64285714285714,1.53469360037016,3.27111915059971,0.698469157955044
"SGS","SGS_UNUN_19_12",1.39728080225279,0.690326867384193,2.02408578931225,1.1637060012039,1.73934463448522,2.5,1.13349220593489,2.00588672444161,0.545094528129518
"SGS","SGS_UNUN_19_13",1.97074764362385,0.63213786962082,3.11759149124538,1.45220430594442,2.1467995091902,2.64285714285714,1.43529934975684,2.8948012396353,0.598566320238762
"SGS","SGS_UNUN_19_14",1.36779414211525,0.618028727630261,2.21315625142516,1.1652080594368,1.89936572571845,2.42857142857143,1.25359820815336,2.02701647409904,0.504485030960946
"SGS","SGS_UNUN_19_15",1.80656092981268,0.699422181834461,2.58293342237787,1.45574469405377,1.77430385487804,2.35714285714286,1.12257608891119,2.12525964939727,0.576889991275379
"SGS","SGS_UNUN_19_16",1.35086772457099,0.51841991961935,2.6057403920028,0.991703268586459,2.62754038888764,2.92857142857143,1.93135845769514,5.03719613593024,0.777235820049785
"SGS","SGS_UNUN_19_17",1.60647908216373,0.551587496155731,2.91246464678773,1.3679166751561,2.12912430975035,2.21428571428571,1.44109909379597,3.15433068341309,0.69302217201634
"SGS","SGS_UNUN_19_18",1.79302662846831,0.602624697827511,2.97536200380145,1.32817519731052,2.24018789827305,2.78571428571429,1.58011339046647,3.35079231765524,0.658958465947707
"SGS","SGS_UNUN_19_19",1.41979968488413,0.578999783173305,2.45215926870072,1.15060852955196,2.1311846781247,2.07142857142857,1.38841316318702,2.52928790010725,0.579013261728785
"SGS","SGS_UNUN_19_2",1.57543786983569,0.5599845549952,2.81335950390488,1.26883805584728,2.21727232324084,2.64285714285714,1.52417507164415,3.24132050907874,0.732973272435864
"SGS","SGS_UNUN_19_20",1.40768936219881,0.707550502052425,1.98952492877252,1.06544223951158,1.86732312179078,2.5,1.21509127016943,2.19654103678537,0.527707433643395
"SGS","SGS_UNUN_19_4",1.43930856063466,0.662167988994846,2.17363053568853,1.19404499661311,1.8203924825731,2.57142857142857,1.22440751163411,2.1365813490702,0.588815548353909
"SGS","SGS_UNUN_19_5",2.02858524835974,0.588416125746708,3.44753510245056,1.62170487190553,2.12587084257795,2.5,1.50353797470308,3.31763112898793,0.65297824574554
"SGS","SGS_UNUN_19_6",1.75811630522512,0.740537374771904,2.37410880952045,1.12348061092551,2.11317292566775,2.92857142857143,1.39479139354226,2.54387010506208,0.581673190386885
"SGS","SGS_UNUN_19_7",1.8677363287585,0.620777972617505,3.00870264594475,1.45952713506493,2.06142289078503,2.28571428571429,1.39966927662517,3.05508448470581,0.719287721123543
"SGS","SGS_UNUN_24_1",1.8921488517845,0.592129130368188,3.19550036426676,1.38899081473311,2.30059142967102,2.57142857142857,1.46046056771214,2.7186070591641,0.634269965594674
"SGS","SGS_UNUN_24_11",2.32137850992195,0.706411753083833,3.28615499358271,1.36132488265229,2.4139388293412,3,1.45375087795043,2.59991977170884,0.566775665071676
"SGS","SGS_UNUN_24_12",2.13280364625965,0.737470570195601,2.89205255430594,1.26990949764708,2.27736902485132,3.42857142857143,1.50134273960753,3.05258682723218,0.604184764741811
"SGS","SGS_UNUN_24_13",1.86478302300273,0.704262335661083,2.64785283633304,1.19028430779021,2.22455493952436,3.07142857142857,1.37034360440326,2.44935304372931,0.551466834587193
"SGS","SGS_UNUN_24_14",2.99931805969944,0.863986005323948,3.47148916905762,1.62709544476702,2.13354980509744,3.5,1.45101241529693,3.15066255043893,0.66038420936291
"SGS","SGS_UNUN_24_15",2.2321209723324,0.978137955964778,2.28201038383258,1.13603891779552,2.0087431408255,3.21428571428571,1.05701819533066,1.7689671596513,0.440810825777688
"SGS","SGS_UNUN_24_16",1.65751427987475,0.643606280757987,2.57535441997654,1.09746432554329,2.34664066980186,3.5,1.64715068518465,3.08475686517863,0.64217668874944
"SGS","SGS_UNUN_24_18",1.90072735442606,0.777734690953219,2.44392769994155,1.22499656735269,1.995048610808,2.92857142857143,1.1710965874312,2.14409343497237,0.5086007856971
"SGS","SGS_UNUN_24_19",1.95757146752931,0.583522609844271,3.35474827282485,1.45849313499487,2.30014676951952,3.35714285714286,1.63515700712942,3.62174555766736,0.637500698550902
"SGS","SGS_UNUN_24_20",1.63234299834759,0.780734553953163,2.09077847276313,0.978414399063438,2.1369048480526,3.57142857142857,1.54000213862806,3.21176539454799,0.668814430925371
"SGS","SGS_UNUN_24_3",1.970659180591,0.731860005186783,2.69267232342892,1.11205161051943,2.42135553598199,4.28571428571429,1.66132881567811,3.1254453448308,0.629516000669947
"SGS","SGS_UNUN_24_4",1.88844881347823,0.747739545888366,2.52554358514585,1.32238655987586,1.90983760859075,3,1.26439547889477,2.36776777547647,0.549119979427418
"SGS","SGS_UNUN_24_5",1.96610127935542,0.771256150549436,2.54921957893599,1.22791934369224,2.07604806621151,3.28571428571429,1.36902152120358,2.58441656538445,0.570926318898789
"SGS","SGS_UNUN_24_6",1.72208969039135,0.64952137060873,2.65132106242695,1.17668752138914,2.25320742697852,3.28571428571429,1.5811701539518,3.50168056182785,0.659399170551163
"SGS","SGS_UNUN_24_7",1.81132907354556,0.687314030871295,2.63537334055202,1.30162826776698,2.02467432969411,2.78571428571429,1.3596176279669,2.45620810830097,0.590474433324415
"SGS","SGS_UNUN_24_8",2.00393475115854,0.684459701222274,2.92776148483251,1.3300037664775,2.20131819068953,3.57142857142857,1.51284685397608,3.02233509924139,0.608814360935911
"SGS","SGS_UNUN_24_9",2.10212432110543,0.736409418261334,2.85455925600266,1.31273079148043,2.17451992025223,3,1.39341197968174,2.64339753381927,0.605151133793665
"SGS","SGS_UNUN_5A_1",1.67093553038857,0.704663649046203,2.37125262903835,1.10828770643706,2.13956413597827,2.78571428571429,1.25904159811182,2.08954715195213,0.477080048236531
"SGS","SGS_UNUN_5A_10",2.32872609269677,1.26909446522019,1.83495094850385,1.03618229024652,1.77087657816202,2.5,0.706599071307901,1.38542520316404,0.294674700485686
"SGS","SGS_UNUN_5A_11",1.47720462595599,0.91562802157281,1.6133239603333,1.04146052970176,1.54909755513759,2.64285714285714,0.790952368317702,1.51844491888742,0.343506249008687
"SGS","SGS_UNUN_5A_12",1.93558380609982,1.16561903365891,1.66056297144014,1.0072791759977,1.64856279272861,2.85714285714286,0.837144113415561,1.55710478385693,0.381000705185295
"SGS","SGS_UNUN_5A_13",1.49731962800099,0.885309532407871,1.69129504787842,1.10743126159249,1.52722350048736,3.14285714285714,0.940376415483765,1.64889083312042,0.42798375058403
"SGS","SGS_UNUN_5A_14",2.03304074089303,1.12473536575701,1.80757252131454,1.03332498848684,1.74927785687392,2.5,0.83849365738498,1.58807422748946,0.381614909114806
"SGS","SGS_UNUN_5A_15",1.76104813471298,1.06212305277157,1.65804529909938,1.04112183795825,1.5925564507906,2.5,0.734138639711514,1.46293103697398,0.353046058278924
"SGS","SGS_UNUN_5A_16",1.8161653293771,1.16001902314405,1.56563409146055,1.00359786142366,1.56002135082234,2.71428571428571,0.741030289722082,1.41636608355109,0.321825365749468
"SGS","SGS_UNUN_5A_17",2.50559090781349,1.06057892024313,2.36247473902188,1.26023316244459,1.87463305158481,2.57142857142857,0.881065266376699,1.62358043444371,0.382641783384019
"SGS","SGS_UNUN_5A_18",2.01958784643377,1.08413152386366,1.86286239444113,1.1208341940991,1.66203208668027,2.42857142857143,0.737373415195405,1.41267730907553,0.307508598711604
"SGS","SGS_UNUN_5A_2",1.79829086843353,1.09225883080055,1.64639627323086,1.0000994368717,1.64623257701332,3.14285714285714,0.94769164623561,1.62543504807343,0.411577252505934
"SGS","SGS_UNUN_5A_20",1.85092231120331,1.16017612883508,1.59538044715831,1.02933561505713,1.54991280183165,2.78571428571429,0.74062982155215,1.45612598571728,0.356167656895922
"SGS","SGS_UNUN_5A_3",2.05915431263367,1.35622937057078,1.51829355514331,1.04300481127147,1.45569180384934,2.64285714285714,0.648494761749858,1.36790876408286,0.311860058939664
"SGS","SGS_UNUN_5A_4",2.33062944225504,1.5218189480137,1.53147616232339,0.985668800031853,1.55374316633934,2.42857142857143,0.59222994371753,1.32274794150178,0.284802400955743
"SGS","SGS_UNUN_5A_5",1.7356445480629,1.16565723512796,1.48898363580471,0.966401878632126,1.54074993926156,2.28571428571429,0.672029154034227,1.4779140929931,0.375066612218747
"SGS","SGS_UNUN_5A_6",1.81624097076644,1.354377074182,1.34101573733696,0.992822719516405,1.35071016302906,2.42857142857143,0.56597533337644,1.30503174630526,0.29085378564432
"SGS","SGS_UNUN_5A_7",1.95074139547855,1.48526968885066,1.31339204598464,1.0387691647255,1.26437334740458,2.21428571428571,0.397573125463084,1.17894349158389,0.20431217014624
"SGS","SGS_UNUN_5A_8",2.05004511023734,1.31035933322912,1.56449079138118,0.951110256785504,1.64491001986324,2.21428571428571,0.636085529543356,1.36118915768861,0.305892479684476
"SGS","SGS_UNUN_5A_9",1.87383446474194,1.11985367608334,1.67328509497386,1.10426028805041,1.51529952954124,2.64285714285714,0.685062161846416,1.37138121479898,0.297518716650611
"SGS","SGS_UNUN_5B_1",1.49828468991718,0.965483617973588,1.55184889937528,0.980577833735072,1.5825861507232,2.92857142857143,0.918769523700049,1.82303975391898,0.441834745187325
"SGS","SGS_UNUN_5B_10",2.11021431168644,1.11951426599892,1.88493740167174,1.12223288314963,1.67963123338671,2.35714285714286,0.757271076942499,1.53421999046891,0.364170409104529
"SGS","SGS_UNUN_5B_11",2.90647831501212,1.82393737506239,1.59351870012133,0.929541331809204,1.71430644941823,2.71428571428571,0.618178806328254,1.36164386910656,0.281345299294666
"SGS","SGS_UNUN_5B_12",2.04255717973976,0.909176306112752,2.24660185929487,1.25270088186664,1.79340646423688,2.71428571428571,0.99290908620516,1.79765917936322,0.510254333524696
"SGS","SGS_UNUN_5B_13",2.198461402964,1.11892365215921,1.96480018875424,1.03653094296612,1.89555382025721,2.85714285714286,0.979596811194035,1.92430118157773,0.471086487193426
"SGS","SGS_UNUN_5B_15",1.89526283167033,1.07375438581802,1.76508041010371,1.063559218811,1.65959767814055,2.64285714285714,0.832613065737095,1.70217079920849,0.427878474317689
"SGS","SGS_UNUN_5B_17",2.1466417425407,1.28565536160446,1.66968676571438,0.906289920550284,1.84233182765684,2.42857142857143,0.74332993004606,1.49449166789234,0.414860332992302
"SGS","SGS_UNUN_5B_18",2.35491100162242,1.08621317767557,2.16800076635213,1.18130485793686,1.83525933359703,3,0.928041491611064,1.79202870001896,0.446293619228826
"SGS","SGS_UNUN_5B_19",2.26615708259576,1.09914080602801,2.06175320774872,1.22717257885803,1.68008415708517,2.78571428571429,0.865230016986755,1.69284643211663,0.482894066891424
"SGS","SGS_UNUN_5B_2",1.9570116340615,1.02956825820574,1.90080805081544,1.19377818868133,1.59226233888149,2.71428571428571,0.774966395045236,1.59077325128229,0.432516980294858
"SGS","SGS_UNUN_5B_20",2.00445540531338,1.29172130196967,1.5517708055576,0.955902340492956,1.62335705209944,2.92857142857143,0.821854346179841,1.64608314590708,0.395228396522232
"SGS","SGS_UNUN_5B_3",1.9299978782409,0.964839641964106,2.00033020441826,1.08718909782959,1.83991010249425,2.71428571428571,1.00627419446307,1.90929805947397,0.517122640504028
"SGS","SGS_UNUN_5B_4",2.64158463896471,1.40498400609464,1.88015281847043,1.01004330656133,1.86145762885293,2.71428571428571,0.772864630472043,1.54877555547707,0.371669323220166
"SGS","SGS_UNUN_5B_5",1.85105548041267,1.06347841632322,1.7405670411369,1.08521567392773,1.60389043666984,2.71428571428571,0.750114286031748,1.47148528045496,0.34139172379964
"SGS","SGS_UNUN_5B_6",1.3751345223756,1.11261748901618,1.235945449313,0.981566123778382,1.25915658596226,2.78571428571429,0.610140697366643,1.34312167648673,0.293415652778463
"SGS","SGS_UNUN_5B_7",1.51113519643559,1.16057225213269,1.3020604220536,0.984957882674991,1.32194527802286,2.57142857142857,0.601322197338555,1.35025330235474,0.289174850692263
"SGS","SGS_UNUN_5B_9",1.66667714805206,1.15799969858011,1.43927252321021,1.03874998564648,1.38558126892726,2.71428571428571,0.69787147946085,1.49232874950455,0.433611930021827
"SGS","SGS_UNUN_7_1",1.67498582236393,0.884220818690756,1.89430715377641,1.03545746920932,1.82943984674031,3.14285714285714,1.16500271824583,1.88464985976645,0.468831583007445
"SGS","SGS_UNUN_7_10",2.01352347365955,0.682894114314777,2.94851490363179,1.39581984401433,2.11238930029248,2.85714285714286,1.37069655204978,2.4890878334508,0.534395171609285
"SGS","SGS_UNUN_7_11",1.79351392751735,0.686402258583511,2.61291961832777,1.26100687416468,2.07208990835884,2.92857142857143,1.36821144585711,2.67494152204712,0.570588491239815
"SGS","SGS_UNUN_7_12",2.15277997031347,0.809787706658605,2.6584498043276,1.21896495041902,2.18090750141237,2.78571428571429,1.30376396366424,2.32328819099877,0.566217495123691
"SGS","SGS_UNUN_7_14",2.01287150806028,0.838102503047288,2.40170086682906,1.0183002440836,2.35853902695509,3,1.345585730706,2.44191195446951,0.541503533269869
"SGS","SGS_UNUN_7_15",2.04484894446762,0.797410467807271,2.56436180238588,1.17536637493939,2.18175528674462,3.14285714285714,1.37856172496954,2.70979173132349,0.537461576369627
"SGS","SGS_UNUN_7_16",2.04204587160656,1.05251508641061,1.94015829128925,1.07901441780008,1.79808375058129,2.85714285714286,0.873787248319409,1.47575632796695,0.340664522586978
"SGS","SGS_UNUN_7_18",1.89716204052665,0.758972886732039,2.49964402377454,1.14923357522546,2.17505307681613,2.57142857142857,1.29897620457297,2.40092092942223,0.564138197769669
"SGS","SGS_UNUN_7_2",1.72123114112301,0.821142230930804,2.09614251500853,1.06375592989118,1.9705107685961,2.85714285714286,1.14656756388639,2.00490471294371,0.521825386313684
"SGS","SGS_UNUN_7_3",1.86270227509983,0.84482611624461,2.20483510071853,1.11767969548653,1.97268959042757,3,1.21740017747027,2.32042034133463,0.554062698017955
"SGS","SGS_UNUN_7_4",2.34843924845682,0.993211602754606,2.36449034822346,1.05216643530946,2.24725886406748,3,1.14577018292702,1.8403091132126,0.434158883200182
"SGS","SGS_UNUN_7_5",3.62679109228163,0.961191702075916,3.77322347295418,1.6114913059912,2.34144823426978,3.14285714285714,1.26474732151999,2.10780604865896,0.467032450508199
"SGS","SGS_UNUN_7_6",1.93575096787573,0.845535547109721,2.28937857727291,1.14441455980107,2.00048012118166,3.21428571428571,1.25439458326792,2.38811763276131,0.523123172849841
"SGS","SGS_UNUN_7_7",2.19900050632379,0.658098458202949,3.34144606922274,1.47672823803952,2.26273594771831,2.92857142857143,1.51573383057661,3.31033856991007,0.728913893560171
